rows_used,lr_mae,lr_rmse,rf_mae,rf_rmse,name,engine
1239,0.5097803731747372,0.8431495980961456,4.06706995967745,2.39384738665484,A,pandas
1239,0.6511356629345673,0.9479257992069728,0.8938794153225766,1.1157552045258639,AAL,pandas
1239,1.7575604082042242,1.6775496872624445,2.484394354838696,1.9153966012166912,AAP,pandas
1239,1.301837611785143,1.3709449045973021,27.132145766128932,5.452122209945955,AAPL,pandas
1239,0.8661940925998831,1.2648236027660043,11.765707661290357,4.217955117942491,ABBV,pandas
1239,0.9256537561029066,1.1742834880173043,1.070372580645168,1.227122703626179,ABC,pandas
1239,0.36505569909185664,0.7309543692341466,2.528302016129015,2.0013760212811746,ABT,pandas
1239,0.8599204922278925,1.085899046897044,13.01137540322571,4.246634331099867,ACN,pandas
1239,1.411162738130408,1.5325059503203022,35.943534274193624,6.506912132199219,ADBE,pandas
1239,0.8140408993516257,1.0687323782435836,7.057004032257954,2.937385988321542,ADI,pandas
1239,0.342313201496342,0.7232991179662434,0.4236258064516084,0.7704545620151131,ADM,pandas
1239,0.8977157146342633,1.1700207834180993,6.318253830645007,2.9566086942217646,ADP,pandas
1239,2.6215291507098146,1.9900673976939702,2.8540413306451407,2.048172019783823,ADS,pandas
1239,1.2417040042439955,1.4641543863545494,22.620563306451764,5.0761084836910575,ADSK,pandas
1239,0.3718790026493067,0.6901076279828479,4.55617983870969,2.329546150084437,AEE,pandas
1239,0.4243534178725819,0.7336550872009662,2.0703056451612505,1.7048839319004754,AEP,pandas
1239,0.11136554660573253,0.3964836938918646,0.12833770161290245,0.4190567912076756,AES,pandas
1239,1.2460053649792755,1.395819237021008,26.340232056451377,5.6517394278682564,AET,pandas
1239,0.4995382772115796,0.871505180432337,6.651429637096723,2.911214417323934,AFL,pandas
1239,2.1662895070365713,1.7051983189465654,3.2662272177419625,2.1133698438125568,AGN,pandas
1239,0.4554634079177698,0.8306280974117667,0.5978455645161376,0.9086588832202359,AIG,pandas
1239,0.29944382073004633,0.6264644716130537,0.35526552419355517,0.6635937576628526,AIV,pandas
